307	408	410
323	408	410
323	408	410
323	408	410
796	887	886
796	882	883
781	877	878
781	871	873
781	872	869
766	862	865
766	857	860
766	851	856
766	847	852
766	852	848
750	847	845
750	791	843
750	550	842
750	290	839
750	6	838
750	836	839
750	841	840
750	838	839
750	838	838
750	838	838
750	841	838
750	832	837
750	837	836
750	837	835
735	833	834
735	836	834
750	827	835

