323	393	399
323	398	399
323	404	402
323	398	403
323	393	400
323	398	399
323	398	399
323	398	399
323	393	399
323	398	399
323	174	399
323	398	399
323	398	399
323	398	399
323	398	399
323	403	401
323	408	404
323	404	405
323	403	404
323	403	403
323	398	400
323	403	399
323	403	400
323	398	402
323	398	400
323	398	399
323	398	399
323	393	399
323	398	400
323	398	399
323	214	399

